Tag	Treat_1	Treat_2	Treat_3	Model_1	Model_2	Model_3
KIF18B	1294.725391	1201.781927	1186.805959	1233.543189	1240.507176	1228.850883
RAE1	949.6619038	1067.915096	1109.615328	1027.480036	1153.035516	965.3188394
PNPO	561.3425953	616.9952442	627.1738809	555.803368	651.0674681	586.9138544
MOB3A	569.2072902	521.3760791	482.4414469	526.5008095	540.7338972	496.1738835
RRM2	3253.03441	3624.469616	3492.876075	3499.292633	3459.106548	3457.772083
IER5L	250.6871485	203.3165405	294.8253286	267.5040019	211.7211767	261.6014055
ORMDL2	60.95138513	67.43667432	54.67669731	48.20743498	67.59173715	64.67636224
HPS5	220.211456	209.3556457	194.0486708	193.7749837	218.6791496	217.1967389
STIP1	8653.130515	8596.6662	9411.896582	9001.556928	9208.380191	8563.343425
TPMT	518.0867736	544.5259822	506.0274732	571.872513	498.9860595	487.4860139
GTF2IP20	50.1374297	37.24114851	37.52322364	42.53597204	36.77785698	43.43934777
RNFT2	146.4799417	130.8472785	185.471934	124.7721847	145.1234356	187.2718548
PTPDC1	122.8858571	158.0232518	102.920842	148.4032802	110.3335709	120.6648549
SF3A2	2306.321766	1719.131936	2009.100603	1974.614347	2179.833523	1917.123215
ZNF75D	67.83299313	63.41060421	45.02786837	69.94804291	46.71781832	56.95381153
FKBP11	36.37421371	30.19552582	53.60460521	36.8645091	49.69980673	35.71679706
SNRPD1	944.7464695	887.748459	921.9992096	923.5032152	1004.930092	841.758028
C5orf15	1197.399792	1028.660913	861.9620517	1080.41369	1017.852042	1010.688825
LINC02313	81.59620913	111.7234455	134.011513	107.7577958	100.3936096	122.5954926
CHRD	173.0232868	206.3360931	187.6161182	194.7202276	189.8532617	187.2718548
INTS7	302.7907519	346.2420294	352.7183023	347.8497269	309.1327978	336.896275
CENPW	551.5117267	536.473842	706.5086966	603.0655592	588.4457117	589.8098109
ZBTB37	166.1416788	143.9320064	99.70456569	118.1554779	138.1654627	149.6244201
ZSCAN20	163.1924183	146.951559	176.8951972	144.6223049	185.8772772	161.2082462
TRMT61B	306.7230994	275.7858025	273.3834866	267.5040019	286.2708868	308.9020286
C12orf29	142.5475943	156.0102167	183.3277498	177.7058388	156.0573931	142.8671882
PCDHGB4	110.105728	115.7495156	123.290592	93.57913849	129.2194975	130.3180433
CUL1	860.2009998	757.907698	749.3923808	793.0595676	787.2449386	775.1510281
TMEM107	131.7336388	114.7429981	191.9044866	149.3485241	166.9913506	126.456768
CCDC61	278.2135805	295.916153	288.392776	288.2993661	280.3069099	287.6650141
KIFAP3	208.4144137	219.4208209	189.7603024	205.1179096	197.8052308	220.0926954
CEP290	259.5349302	249.6163467	238.0044471	252.3801008	225.6371225	275.1158692
MEIS1	41.28964799	55.358464	55.74878942	55.76938557	47.71181446	46.33530429
TNNI2	86.51164341	59.38453411	40.73949996	72.78377438	47.71181446	69.50295644
ARHGEF19	132.7167257	137.8929012	119.0022236	114.3745026	121.2675284	158.3122897
PGBD2	45.22199542	41.26721862	42.88368417	48.20743498	40.75384152	42.47402893
SLC25A35	62.91755884	61.39756916	87.91155254	66.16706762	65.60374488	77.22550715
ABCC6	445.3383462	403.6135284	480.2972627	507.595933	453.2622374	358.1332894
MT-CO1	441951.612	352433.1187	322437.0608	357861.7495	389342.3219	375527.3696
RN7SL1	1897.357634	863.5920384	2571.948958	1304.436476	1045.683934	2817.765692
TUBB2B	347.0296605	391.5353181	422.404289	332.7258257	412.5083958	423.7749705
ZNF444	1328.150344	1408.118021	1454.828985	1373.439275	1369.726673	1466.319317
CPPED1	3112.452989	3215.823499	3151.950786	3179.800221	3195.697573	3068.748591
DENND6B	53.08669028	51.33239389	60.03715783	42.53597204	62.62175648	56.95381153
C10orf88	336.2157051	275.7858025	273.3834866	303.4232672	295.216852	280.9077823
GLB1L	103.22412	106.6908579	91.12782885	118.1554779	100.3936096	85.91337671
MTIF3	185.803416	213.3817158	204.7695919	210.7893726	201.7812153	195.9597244
DDX19B	112.0719017	137.8929012	134.011513	151.2390117	122.2615246	106.1850723
IFI27L2	55.05286399	43.28025367	42.88368417	44.42645969	63.61575261	35.71679706
MNAT1	352.9281816	355.3006871	324.8439076	342.178264	375.7305389	308.9020286
PPFIBP2	414.8626536	408.6461161	462.0716969	437.6478901	432.3883185	407.3645502
ZNF226	45.22199542	66.4301568	53.60460521	55.76938557	65.60374488	41.5087101
SSBP1	427.6427828	449.9133347	916.638749	539.734223	485.0701137	807.0065498
KYAT3	265.4334514	250.6228643	264.8067497	297.7518043	233.5890916	254.8441736
ANO9	372.5899188	341.2094417	359.1508549	352.575946	339.946678	387.0928546
SCLT1	155.3277234	157.0167342	116.8580394	155.9652308	144.1294395	125.4914491
WARS2-AS1	116.0042491	149.9711116	166.1742761	159.7462061	143.1354434	124.5261303
WWC3	276.2474068	210.3621632	204.7695919	220.2418108	217.6851535	259.6707678
DLK1	17151.91639	14183.84499	15633.24706	15922.6322	15712.0969	15523.29226
SCRN3	123.868944	100.6517527	100.7766578	110.5935273	77.5316985	140.9365506
DDO	54.06977713	44.2867712	63.25343414	51.04316645	57.6517758	55.02317385
EPM2A	58.00212456	48.31284131	38.59531575	51.98841027	42.74183379	48.26594197
CWC25	58.98521142	93.60613003	86.83946044	116.2649902	53.67579127	65.64168108
POFUT2	745.1798376	669.3341556	711.8691572	791.16908	673.9293792	649.6595789
ZC3H12C	62.91755884	49.31935883	41.81159206	42.53597204	53.67579127	55.98849269
PARP16	240.85628	265.7206272	203.6974998	274.1207087	193.8292462	248.0869417
MTHFSD	163.1924183	179.1601198	192.9765787	182.4320579	186.8712733	169.8961157
SYNRG	291.9767965	268.7401798	321.6276312	279.7921717	299.1928365	297.3182025
RPL22P1	509.2389919	586.7997184	485.6577232	573.7630006	523.8359629	493.2779269
C2CD3	435.5074776	374.4245201	433.1252101	434.8121586	382.6885118	432.4628401
DDX17	4454.366549	4754.788799	4681.826219	4494.634379	4305.991255	5036.068385
H3-3A	2187.368257	2101.608597	2231.023669	2245.899324	2271.281167	2028.134882
BAMBI	1211.163008	1206.814515	1590.984683	1325.23184	1370.72067	1332.139998
PTCD2	99.29177255	157.0167342	137.2277893	159.7462061	97.41162119	139.9712317
TMTC2	174.0063737	150.9776291	134.011513	133.2793791	168.9793429	153.4856955
SLC26A9	51.12051656	31.20204334	39.66740785	42.53597204	45.72382219	35.71679706
IQGAP3	903.4568215	959.2112034	814.7899991	924.448459	847.8787028	918.0182163
LRP12	56.03595085	54.35194647	33.23485523	61.4408485	21.86791496	57.91913037
ORAI2	296.8922308	333.1573015	340.9252891	302.4780234	340.9406742	321.4511735
VDAC1P1	71.76534056	62.40408669	112.5696709	71.83853056	94.42963278	83.01742019
NEMF	383.4038742	352.2811345	270.1672102	313.8209493	335.9706935	350.4107387
SNHG29	3287.44245	3538.915626	4108.256943	3691.177129	3767.24535	3520.517807
SLC25A53	48.17125599	39.25418356	70.75807887	58.60511703	48.70581059	48.26594197
HTT	2981.702437	2742.760262	2903.225418	2895.28183	2887.558771	2814.869736
CPSF7	960.4758592	1035.706536	1014.199131	964.1486996	1031.767988	1002.000955
SRRM3	52.10360342	51.33239389	61.10924994	82.23621261	45.72382219	38.61275358
TBC1D1	1169.87336	1205.807998	1279.00588	1221.25502	1162.975477	1254.914491
PLD2	901.4906478	880.7028363	890.9085385	904.5983387	895.5905172	862.0297236
ENSG00000278730	97.32559884	81.5279197	76.11853939	80.34572497	86.47766371	85.91337671
ZC3H7B	3801.596876	3535.896073	3527.183023	3561.678726	3772.215331	3495.419518
SEC31B	43.25582171	50.32587636	41.81159206	50.09792263	39.75984538	47.30062313
ANKRD13D	465.9831702	482.1218955	484.5856311	453.7170351	452.2682412	519.3415356
OTUB2	46.20508228	113.7364806	83.62318412	65.2218238	83.4956753	91.70528975
AP3M2	190.7188502	165.0688745	215.4905129	195.6654714	198.7992269	180.514623
PUDP	363.7421371	371.4049675	466.3600653	401.7286248	378.7125273	413.1564633
NFKB2	2452.801708	2400.544302	2424.000247	2471.812598	2524.750182	2255.950128
KAT6B	68.81607999	76.49533207	65.39761835	66.16706762	72.56171782	74.32955064
CEP70	228.0761508	229.4859962	209.0579603	241.9824187	214.7031651	214.3007824
DYRK3	46.20508228	37.24114851	62.18134204	48.20743498	54.6697874	44.40466661
PXDC1	751.0783587	802.1944692	666.8412888	760.9212776	761.4010391	708.5440281
EIF1	7459.663071	7919.279904	8832.966846	8135.713586	8127.906392	7865.417904
THUMPD3-AS1	133.6998125	147.9580765	121.1464078	120.0459655	131.2074898	148.6591013
TMEM116	43.25582171	61.39756916	98.63247358	45.37170351	65.60374488	94.60124626
ARHGAP44	396.1840033	372.4114851	331.2764602	372.4260663	339.946678	393.8500865
WASH2P	116.987336	155.0036992	119.0022236	121.9364532	116.2975477	149.6244201
HSP90AB3P	214.3129348	185.199225	250.8695524	212.6798602	218.6791496	214.3007824
OLA1	2750.677026	2586.750045	2790.655747	2796.031229	2790.14715	2567.748113
RELL2	134.6828994	140.9124538	161.8859077	134.2246229	139.1594588	167.0001592
CLASRP	939.8310352	874.6637312	787.9876965	887.5839499	847.8787028	878.4401439
COPS8	1313.404041	1113.208385	1366.917433	1281.750624	1302.134936	1194.099404
ANKH	2819.493106	2611.912983	2995.425339	2855.58159	2787.165161	2755.985287
BBS2	317.5370548	312.0204334	270.1672102	327.0543628	283.2888983	284.7690576
BUD31	347.0296605	379.4571078	411.683368	328.9448505	398.59245	404.4685937
TIGAR	69.79916684	58.37801658	46.09996048	39.70024057	52.68179513	80.12146367
WDR12	1218.044616	1311.492338	1372.277893	1231.652702	1350.840747	1305.111071
VAMP7	344.0803999	353.2876521	302.3299734	348.7949707	315.0967747	331.1043619
DBP	154.3446365	167.0819095	156.5254472	185.2677893	145.1234356	150.589739
SELENON	2122.484524	1821.796724	1625.29163	1956.654714	1786.211054	1806.111549
ABHD17C	452.2199542	323.0921262	353.7903944	399.8381372	378.7125273	357.1679706
MAPKAPK5	402.0825245	421.7308439	375.2322364	380.9332607	437.3582992	387.0928546
MAGOHB	158.276984	122.7951383	159.7417235	178.6510826	119.2795361	145.7631448
GRHL1	146.4799417	156.0102167	130.7952367	133.2793791	120.2735323	176.6533476
CTTN	1604.397751	1572.180378	1755.014774	1458.511219	1796.151015	1695.099882
SNHG3	944.7464695	979.341554	887.6922622	1010.465647	917.4584322	873.6135497
ARL16	133.6998125	117.7625507	126.5068683	121.9364532	143.1354434	115.8382607
TMEM243	444.3552593	467.0241326	453.4949601	431.0311834	452.2682412	487.4860139
CYTH2	501.374297	560.6302627	552.1274336	472.6219116	535.7639165	612.977463
TAF11	293.9429702	329.1312314	354.8624865	331.7805819	325.036736	315.6592605
U2AF1	81.59620913	111.7234455	112.5696709	101.1410891	110.3335709	91.70528975
TSPEAR-AS1	80.61312227	89.58005992	101.8487499	71.83853056	90.45364824	111.9769854
CDHR3	68.81607999	109.7104105	85.76736833	74.67426203	102.3816019	84.94805787
SELENOT	849.3870444	768.9793908	975.6038148	820.4716385	986.0441655	798.3186802
ENSG00000111788	116.0042491	163.0558394	154.381263	143.6770611	131.2074898	161.2082462
SEPTIN7P2	96.34251198	110.716928	102.920842	120.0459655	71.56772169	120.6648549
LYPLAL1	83.56238284	99.64523519	78.2627236	79.40048114	86.47766371	93.63592742
SLC38A9	310.6554468	250.6228643	279.8160392	278.8469278	268.3789563	298.2835214
SORD	1777.421037	1989.885151	1973.721564	1982.176297	1930.340493	1809.972824
ENSG00000232346	105.1902937	130.8472785	146.8766183	103.9768205	120.2735323	155.4163331
EIF4H	9493.669778	9956.471379	9811.786937	9856.057344	10099.99472	9379.037844
RALGPS1	208.4144137	213.3817158	224.0672498	232.5299805	219.6731457	196.9250432
TMCC1-DT	52.10360342	61.39756916	69.68598677	68.05755527	57.6517758	58.88444921
ARPC3	869.0487815	853.5268631	848.0248544	874.3505364	833.9627569	870.7175932
TUBG2	554.4609873	616.9952442	570.3529994	573.7630006	613.295615	548.3011008
MCM3AP-AS1	46.20508228	53.34542894	33.23485523	43.48121586	42.74183379	48.26594197
ADORA2B	429.6089565	547.5455348	578.9297362	469.7861801	505.9440325	586.9138544
DHX57	380.4546136	380.4636253	376.3043286	386.6047237	349.8866394	395.7807242
DBF4B	723.5519267	662.2885329	668.985473	693.8089662	694.8032981	673.7925499
LIAS	174.9894605	163.0558394	176.8951972	181.486814	176.931312	153.4856955
INO80	430.5920433	363.3528273	414.8996443	435.7574025	367.7785698	399.6419995
MADD	1235.740179	1379.93553	1359.412788	1274.188674	1337.918797	1350.481056
NDUFAF1	118.9535097	107.6973754	160.8138156	117.2102341	149.0994202	123.5608114
ST13P6	132.7167257	152.9906641	143.660342	128.5531599	149.0994202	154.4510143
WDR35	306.7230994	331.1442665	286.2485918	297.7518043	293.2288597	329.1737242
SAP30	132.7167257	168.088427	210.1300524	165.4176691	192.8352501	155.4163331
PHC1P1	173.0232868	194.2578828	144.7324341	158.8009623	179.9133004	170.8614346
GATAD2A	2637.622037	2248.560156	2538.714103	2429.276625	2437.278522	2536.85791
KLHL42	112.0719017	151.9841466	114.7138551	109.6482835	149.0994202	117.7688984
ALDH3A2	2711.353551	2848.444602	2966.478852	2969.956092	2803.069099	2774.326345
RAD51C	531.8499896	530.4347368	580.0018283	541.6247107	562.6018122	543.4745066
CDKN2A	303.7738388	283.8379427	403.1066312	292.0803414	327.0247283	365.8558401
LBX2	161.2262445	186.2057425	158.6696314	151.2390117	158.0453854	199.8209998
TXNL4B	282.1459279	240.557689	283.0323155	267.5040019	293.2288597	241.3297099
GRTP1	404.0486982	482.1218955	487.8019074	424.4144766	503.9560402	450.803898
CDR2L	1369.439992	1207.821033	1271.501236	1286.476843	1291.200979	1260.706404
PYROXD1	83.56238284	49.31935883	62.18134204	63.33133615	65.60374488	64.67636224
APPL2	335.2326182	310.0073984	307.6904339	283.5731469	327.0247283	338.8269126
CRYZL1	220.211456	165.0688745	228.3556182	185.2677893	211.7211767	213.3354635
UBQLN4P1	192.685024	158.0232518	177.9672893	178.6510826	185.8772772	167.0001592
MED11	67.83299313	73.47577949	73.97435519	72.78377438	74.54971009	69.50295644
STAG3L2	63.9006457	74.48229701	90.05573675	73.72901821	70.57372555	82.05210135
SDHAP3	96.34251198	130.8472785	91.12782885	125.7174285	93.43563665	101.3584781
TRIM35	530.8669028	604.9170339	630.3901572	582.2701951	585.4637233	591.7404486
NIT2	280.1797542	293.9031179	372.0159601	334.6163134	333.9827012	280.9077823
APTR	129.7674651	127.827726	110.4254867	128.5531599	117.2915439	124.5261303
ADAMTS2	1676.163091	1536.952264	1557.749827	1588.009623	1655.99756	1539.683549
UGT2A3	221.1945428	185.199225	96.48828937	173.9248635	177.9253081	155.4163331
MRPL44	943.7633827	1070.934649	1156.78738	1101.209054	1085.443779	993.3130858
PANK4	920.1692981	709.5948567	901.6294596	852.6099285	841.914726	828.2435642
AQP3	78.64694856	114.7429981	140.4440656	101.1410891	103.375598	126.456768
MRPL30	548.5624662	581.7671307	602.5157625	585.1059265	564.5898044	587.8791732
ZNF598	1248.520308	1044.765193	1101.038591	1153.197464	1150.053528	1082.122419
MECP2	803.1819621	757.907698	717.2296177	762.8117653	747.4850932	775.1510281
ENSG00000214135	158.276984	149.9711116	137.2277893	140.8413296	142.1414472	165.0695215
INTS14	732.3997084	664.301568	812.6458149	759.03079	683.8693406	772.2550715
ERLIN1	2608.129431	2460.935354	2495.830418	2593.749051	2469.086398	2485.696012
VTI1A	358.8267028	319.0660561	328.0601839	374.316554	309.1327978	318.555217
CDC25B	3519.450948	3262.123306	3533.615575	3515.361778	3537.632243	3284.014692
CTSC	1697.791002	1906.344197	1663.886946	1814.86814	1771.301112	1695.099882
AP2A2	683.2453656	744.8229701	628.245973	653.1634818	662.0014256	735.5729556
MAIP1	242.8224537	227.4729612	229.4277103	240.0919311	240.5470646	222.0233331
CTC-338M12.4	58.00212456	78.50836712	28.94648681	55.76938557	48.70581059	59.84976804
SKA1	53.08669028	68.44319185	76.11853939	57.65987321	79.51969076	58.88444921
NOP14	744.1967507	810.2466094	746.1761045	719.3305494	834.956753	740.3995498
ENSG00000267575	56.03595085	92.5996125	56.82088152	69.00279909	61.62776034	73.3642318
C6orf136	300.8245782	247.6033117	236.932355	254.2705884	249.4930298	278.9771446
ATG4A	119.9365965	94.61264756	94.34410516	122.881697	87.47165984	100.3931593
PITHD1	843.4885233	914.9244322	947.7294201	894.2006567	923.422409	894.8505642
TRIM23	167.1247657	189.2252951	172.6068288	192.8297399	149.0994202	189.2024925
EPM2AIP1	192.685024	223.446891	151.1649867	181.486814	185.8772772	197.8903621
RGS14	655.7189336	621.0213143	700.076144	615.3537289	681.8813483	673.7925499
HDAC8	60.95138513	54.35194647	49.31623679	49.1526788	79.51969076	37.64743474
PBX3	252.6533222	272.7662499	201.5533156	238.2014434	236.57108	255.8094924
TCEAL8	254.6194959	255.6554519	229.4277103	267.5040019	244.5230491	230.7112026
XRRA1	123.868944	142.9254889	121.1464078	140.8413296	97.41162119	151.5550578
RPS25	44.23890856	84.54747229	42.88368417	53.87889792	88.46565598	27.99424634
LINC00115	47.18816913	49.31935883	53.60460521	58.60511703	50.69380286	39.57807242
TMPRSS9	66.84990627	74.48229701	76.11853939	58.60511703	70.57372555	86.87869555
EXOC3L4	113.0549885	127.827726	97.56038148	100.1958453	115.3035516	121.6301738
TSGA10	91.4270777	69.44970938	79.33481571	92.63389467	81.50768303	64.67636224
ENSG00000236829	58.00212456	40.26070109	33.23485523	38.75499675	45.72382219	46.33530429
RAI1	1383.203208	1143.403911	1154.643196	1261.900504	1170.927447	1240.434709
RNASET2	781.5540513	881.7093538	943.4410516	841.2670026	886.644552	884.2320569
GLO1	2086.11031	1847.96618	2221.37484	2129.634334	2003.896207	2007.863186
ZSCAN30	168.1078525	179.1601198	137.2277893	165.4176691	165.9973545	151.5550578
HAT1	1302.590085	1198.762375	1275.789604	1287.422087	1235.537195	1261.671723
CUTC	493.5096022	461.991545	597.155302	529.336541	516.87799	509.6883472
FAM126A	372.5899188	348.2550644	318.4113549	335.5615572	352.8686278	348.480101
AK4P1	315.5708811	348.2550644	323.7718155	323.2733875	344.9166587	322.4164924
CCNYL2	80.61312227	73.47577949	72.90226308	86.01718791	80.5136869	61.78040572
PIGF	141.5645074	120.7821033	109.3533946	95.46962614	129.2194975	145.7631448
SH2D2A	94.37633827	84.54747229	102.920842	85.07194408	111.3275671	86.87869555
AMZ2	1563.108103	1421.202748	1790.393814	1552.090358	1633.135649	1578.296302
USP43	88.47781713	76.49533207	66.46971046	61.4408485	99.39961346	72.39891296
PIGO	724.5350136	674.3667432	612.1645915	724.0567685	721.6411937	560.8502457
RRAS	309.6723599	354.2941696	369.8717759	306.2589987	351.8746316	378.4049851
TROAP	576.0888982	526.4086667	544.6227889	564.3105624	564.5898044	522.2374921
SAP130	1271.131306	1284.316365	1188.950143	1252.448066	1283.24901	1216.301738
NUP37	460.0846491	558.6172276	572.4971836	535.0080039	510.9140132	548.3011008
TGFB3	46.20508228	32.20856087	52.5325131	42.53597204	44.72982606	44.40466661
SMU1	1113.837409	1090.058482	1354.052328	1078.523202	1270.32706	1216.301738
ZNF268	78.64694856	80.52140218	68.61389467	98.30535761	59.63976807	68.5376376
YY1AP1	658.6681942	638.1321123	629.3180651	743.9068888	606.3376421	580.1566225
TRIM52-AS1	81.59620913	119.7755857	85.76736833	107.7577958	75.54370623	102.323797
MADCAM1	198.5835451	172.1144972	179.0393814	204.1726658	165.9973545	177.6186665
TRAF6	188.7526765	159.0297693	113.641763	155.9652308	138.1654627	166.0348404
